4,scientific_name,sample_alias,sample_title,sample_description,project name,collection date,geographic location (country and/or sea),geographic location (latitude),geographic location (longitude),broad-scale environmental context,local environmental context,environmental medium,elevation,depth,sample_accession,run_accession,experiment_accession
256318,metagenome,IS-GC6-068,IS-GC6-068,,IS-GC6-068,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,0.68,SAMEA115939091,ERR13512528;ERR13512530;ERR13512531;ERR13515278;ERR13515281;ERR13512525;ERR13512526;ERR13512527;ERR13512524;ERR13512529;ERR13515277;ERR13515279;ERR13515282;ERR13515283;ERR13515276;ERR13515280,ERX12882431;ERX12882433;ERX12882434;ERX12885181;ERX12885184;ERX12882428;ERX12882429;ERX12882430;ERX12882427;ERX12882432;ERX12885180;ERX12885182;ERX12885185;ERX12885186;ERX12885179;ERX12885183
256318,metagenome,IS-GC6-072,IS-GC6-072,,IS-GC6-072,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,0.72,SAMEA115939092,ERR13512538;ERR13515286;ERR13515291;ERR13512532;ERR13512533;ERR13512534;ERR13512536;ERR13512537;ERR13512535;ERR13512539;ERR13515288;ERR13515289;ERR13515284;ERR13515285;ERR13515287;ERR13515290,ERX12882441;ERX12885189;ERX12885194;ERX12882435;ERX12882436;ERX12882437;ERX12882439;ERX12882440;ERX12882438;ERX12882442;ERX12885191;ERX12885192;ERX12885187;ERX12885188;ERX12885190;ERX12885193
256318,metagenome,IS-GC6-076,IS-GC6-076,,IS-GC6-076,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,0.76,SAMEA115939093,ERR13512544;ERR13515299;ERR13512540;ERR13512541;ERR13512542;ERR13512543;ERR13512545;ERR13512546;ERR13512547;ERR13515292;ERR13515297;ERR13515298;ERR13515293;ERR13515294;ERR13515295;ERR13515296,ERX12882447;ERX12885202;ERX12882443;ERX12882444;ERX12882445;ERX12882446;ERX12882448;ERX12882449;ERX12882450;ERX12885195;ERX12885200;ERX12885201;ERX12885196;ERX12885197;ERX12885198;ERX12885199
256318,metagenome,IS-GC6-080,IS-GC6-080,,IS-GC6-080,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,0.8,SAMEA115939094,ERR13515307;ERR13512548;ERR13512553;ERR13512554;ERR13512549;ERR13512550;ERR13512551;ERR13512552;ERR13512555;ERR13515301;ERR13515304;ERR13515305;ERR13515300;ERR13515302;ERR13515303;ERR13515306,ERX12885210;ERX12882451;ERX12882456;ERX12882457;ERX12882452;ERX12882453;ERX12882454;ERX12882455;ERX12882458;ERX12885204;ERX12885207;ERX12885208;ERX12885203;ERX12885205;ERX12885206;ERX12885209
256318,metagenome,IS-GC6-084,IS-GC6-084,,IS-GC6-084,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,0.84,SAMEA115939095,ERR13512556;ERR13512557;ERR13512559;ERR13512563;ERR13515311;ERR13515315;ERR13512558;ERR13512560;ERR13512561;ERR13512562;ERR13515308;ERR13515309;ERR13515310;ERR13515312;ERR13515313;ERR13515314,ERX12882459;ERX12882460;ERX12882462;ERX12882466;ERX12885214;ERX12885218;ERX12882461;ERX12882463;ERX12882464;ERX12882465;ERX12885211;ERX12885212;ERX12885213;ERX12885215;ERX12885216;ERX12885217
256318,metagenome,IS-GC6-088,IS-GC6-088,,IS-GC6-088,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,0.88,SAMEA115939096,ERR13512565;ERR13512566;ERR13512567;ERR13512570;ERR13515317;ERR13515318;ERR13515319;ERR13515322;ERR13515323;ERR13512571;ERR13512564;ERR13512568;ERR13512569;ERR13515316;ERR13515320;ERR13515321,ERX12882468;ERX12882469;ERX12882470;ERX12882473;ERX12885220;ERX12885221;ERX12885222;ERX12885225;ERX12885226;ERX12882474;ERX12882467;ERX12882471;ERX12882472;ERX12885219;ERX12885223;ERX12885224
256318,metagenome,IS-GC6-092,IS-GC6-092,,IS-GC6-092,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,0.92,SAMEA115939097,ERR13512573;ERR13512575;ERR13512577;ERR13515325;ERR13515326;ERR13515331;ERR13512572;ERR13512576;ERR13512579;ERR13512574;ERR13512578;ERR13515328;ERR13515329;ERR13515324;ERR13515327;ERR13515330,ERX12882476;ERX12882478;ERX12882480;ERX12885228;ERX12885229;ERX12885234;ERX12882475;ERX12882479;ERX12882482;ERX12882477;ERX12882481;ERX12885231;ERX12885232;ERX12885227;ERX12885230;ERX12885233
256318,metagenome,IS-GC6-096,IS-GC6-096,,IS-GC6-096,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,0.96,SAMEA115939098,ERR13512582;ERR13512585;ERR13512586;ERR13512587;ERR13515332;ERR13515333;ERR13515336;ERR13515339;ERR13512580;ERR13512583;ERR13512581;ERR13512584;ERR13515334;ERR13515337;ERR13515335;ERR13515338,ERX12882485;ERX12882488;ERX12882489;ERX12882490;ERX12885235;ERX12885236;ERX12885239;ERX12885242;ERX12882483;ERX12882486;ERX12882484;ERX12882487;ERX12885237;ERX12885240;ERX12885238;ERX12885241
256318,metagenome,IS-GC6-100,IS-GC6-100,,IS-GC6-100,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1,SAMEA115939099,ERR13512590;ERR13512591;ERR13515345;ERR13512589;ERR13512592;ERR13512593;ERR13512594;ERR13512588;ERR13512595;ERR13515340;ERR13515341;ERR13515342;ERR13515343;ERR13515344;ERR13515346;ERR13515347,ERX12882493;ERX12882494;ERX12885248;ERX12882492;ERX12882495;ERX12882496;ERX12882497;ERX12882491;ERX12882498;ERX12885243;ERX12885244;ERX12885245;ERX12885246;ERX12885247;ERX12885249;ERX12885250
256318,metagenome,IS-GC6-104,IS-GC6-104,,IS-GC6-104,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.04,SAMEA115939100,ERR13512598;ERR13512600;ERR13512602;ERR13515348;ERR13515349;ERR13515350;ERR13512601;ERR13512596;ERR13512597;ERR13512599;ERR13512603;ERR13515353;ERR13515354;ERR13515355;ERR13515351;ERR13515352,ERX12882501;ERX12882503;ERX12882505;ERX12885251;ERX12885252;ERX12885253;ERX12882504;ERX12882499;ERX12882500;ERX12882502;ERX12882506;ERX12885256;ERX12885257;ERX12885258;ERX12885254;ERX12885255
256318,metagenome,IS-GC6-108,IS-GC6-108,,IS-GC6-108,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.08,SAMEA115939101,ERR13512605;ERR13512609;ERR13515357;ERR13515361;ERR13515363;ERR13512606;ERR13512604;ERR13512607;ERR13512608;ERR13512610;ERR13512611;ERR13515359;ERR13515362;ERR13515356;ERR13515358;ERR13515360,ERX12882508;ERX12882512;ERX12885260;ERX12885264;ERX12885266;ERX12882509;ERX12882507;ERX12882510;ERX12882511;ERX12882513;ERX12882514;ERX12885262;ERX12885265;ERX12885259;ERX12885261;ERX12885263
256318,metagenome,IS-GC6-112,IS-GC6-112,,IS-GC6-112,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.12,SAMEA115939102,ERR13512613;ERR13512615;ERR13512617;ERR13515365;ERR13515371;ERR13512612;ERR13512614;ERR13512616;ERR13512618;ERR13512619;ERR13515364;ERR13515368;ERR13515369;ERR13515370;ERR13515366;ERR13515367,ERX12882516;ERX12882518;ERX12882520;ERX12885268;ERX12885274;ERX12882515;ERX12882517;ERX12882519;ERX12882521;ERX12882522;ERX12885267;ERX12885271;ERX12885272;ERX12885273;ERX12885269;ERX12885270
256318,metagenome,IS-GC6-116,IS-GC6-116,,IS-GC6-116,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.16,SAMEA115939103,ERR13512620;ERR13512621;ERR13512622;ERR13512624;ERR13515375;ERR13515376;ERR13512625;ERR13512626;ERR13512623;ERR13512627;ERR13515372;ERR13515373;ERR13515374;ERR13515377;ERR13515378;ERR13515379,ERX12882523;ERX12882524;ERX12882525;ERX12882527;ERX12885278;ERX12885279;ERX12882528;ERX12882529;ERX12882526;ERX12882530;ERX12885275;ERX12885276;ERX12885277;ERX12885280;ERX12885281;ERX12885282
256318,metagenome,IS-GC6-120,IS-GC6-120,,IS-GC6-120,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.2,SAMEA115939104,ERR13512629;ERR13512631;ERR13512632;ERR13512634;ERR13515381;ERR13515382;ERR13515384;ERR13515385;ERR13515386;ERR13515387;ERR13512633;ERR13512635;ERR13512628;ERR13512630;ERR13515383;ERR13515380,ERX12882532;ERX12882534;ERX12882535;ERX12882537;ERX12885284;ERX12885285;ERX12885287;ERX12885288;ERX12885289;ERX12885290;ERX12882536;ERX12882538;ERX12882531;ERX12882533;ERX12885286;ERX12885283
256318,metagenome,IS-GC6-124,IS-GC6-124,,IS-GC6-124,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.24,SAMEA115939105,ERR13512640;ERR13512641;ERR13515388;ERR13512636;ERR13512638;ERR13512642;ERR13512637;ERR13512639;ERR13512643;ERR13515389;ERR13515392;ERR13515394;ERR13515395;ERR13515390;ERR13515391;ERR13515393,ERX12882543;ERX12882544;ERX12885291;ERX12882539;ERX12882541;ERX12882545;ERX12882540;ERX12882542;ERX12882546;ERX12885292;ERX12885295;ERX12885297;ERX12885298;ERX12885293;ERX12885294;ERX12885296
256318,metagenome,IS-GC6-128,IS-GC6-128,,IS-GC6-128,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.28,SAMEA115939106,ERR13512648;ERR13512650;ERR13512651;ERR13515399;ERR13515400;ERR13515402;ERR13512645;ERR13512646;ERR13512644;ERR13512647;ERR13512649;ERR13515397;ERR13515398;ERR13515396;ERR13515401;ERR13515403,ERX12882551;ERX12882553;ERX12882554;ERX12885302;ERX12885303;ERX12885305;ERX12882548;ERX12882549;ERX12882547;ERX12882550;ERX12882552;ERX12885300;ERX12885301;ERX12885299;ERX12885304;ERX12885306
256318,metagenome,IS-GC6-132,IS-GC6-132,,IS-GC6-132,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.32,SAMEA115939107,ERR13512653;ERR13512654;ERR13512658;ERR13515410;ERR13515411;ERR13512652;ERR13512655;ERR13512656;ERR13512657;ERR13512659;ERR13515404;ERR13515405;ERR13515406;ERR13515407;ERR13515408;ERR13515409,ERX12882556;ERX12882557;ERX12882561;ERX12885313;ERX12885314;ERX12882555;ERX12882558;ERX12882559;ERX12882560;ERX12882562;ERX12885307;ERX12885308;ERX12885309;ERX12885310;ERX12885311;ERX12885312
256318,metagenome,IS-GC6-136,IS-GC6-136,,IS-GC6-136,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.36,SAMEA115939108,ERR13512665;ERR13512667;ERR13515413;ERR13515414;ERR13515418;ERR13512660;ERR13512661;ERR13512666;ERR13512662;ERR13512663;ERR13512664;ERR13515419;ERR13515412;ERR13515415;ERR13515416;ERR13515417,ERX12882568;ERX12882570;ERX12885316;ERX12885317;ERX12885321;ERX12882563;ERX12882564;ERX12882569;ERX12882565;ERX12882566;ERX12882567;ERX12885322;ERX12885315;ERX12885318;ERX12885319;ERX12885320
256318,metagenome,IS-GC6-140,IS-GC6-140,,IS-GC6-140,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.4,SAMEA115939109,ERR13512668;ERR13515421;ERR13515422;ERR13515423;ERR13515426;ERR13512670;ERR13512671;ERR13512674;ERR13512669;ERR13512672;ERR13512673;ERR13512675;ERR13515425;ERR13515420;ERR13515424;ERR13515427,ERX12882571;ERX12885324;ERX12885325;ERX12885326;ERX12885329;ERX12882573;ERX12882574;ERX12882577;ERX12882572;ERX12882575;ERX12882576;ERX12882578;ERX12885328;ERX12885323;ERX12885327;ERX12885330
256318,metagenome,IS-GC6-144,IS-GC6-144,,IS-GC6-144,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.44,SAMEA115939110,ERR13512680;ERR13515430;ERR13515432;ERR13515433;ERR13512679;ERR13512683;ERR13512676;ERR13512677;ERR13512678;ERR13512681;ERR13512682;ERR13515428;ERR13515431;ERR13515434;ERR13515435;ERR13515429,ERX12882583;ERX12885333;ERX12885335;ERX12885336;ERX12882582;ERX12882586;ERX12882579;ERX12882580;ERX12882581;ERX12882584;ERX12882585;ERX12885331;ERX12885334;ERX12885337;ERX12885338;ERX12885332
256318,metagenome,IS-GC6-148,IS-GC6-148,,IS-GC6-148,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.48,SAMEA115939111,ERR13512688;ERR13512689;ERR13512691;ERR13515436;ERR13515438;ERR13512684;ERR13512686;ERR13512690;ERR13512685;ERR13512687;ERR13515439;ERR13515442;ERR13515437;ERR13515440;ERR13515441;ERR13515443,ERX12882591;ERX12882592;ERX12882594;ERX12885339;ERX12885341;ERX12882587;ERX12882589;ERX12882593;ERX12882588;ERX12882590;ERX12885342;ERX12885345;ERX12885340;ERX12885343;ERX12885344;ERX12885346
256318,metagenome,IS-GC6-152,IS-GC6-152,,IS-GC6-152,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.52,SAMEA115939112,ERR13512692;ERR13512696;ERR13515447;ERR13515448;ERR13512695;ERR13512697;ERR13512693;ERR13512694;ERR13512698;ERR13512699;ERR13515445;ERR13515449;ERR13515450;ERR13515444;ERR13515446;ERR13515451,ERX12882595;ERX12882599;ERX12885350;ERX12885351;ERX12882598;ERX12882600;ERX12882596;ERX12882597;ERX12882601;ERX12882602;ERX12885348;ERX12885352;ERX12885353;ERX12885347;ERX12885349;ERX12885354
256318,metagenome,IS-GC6-156,IS-GC6-156,,IS-GC6-156,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.56,SAMEA115939113,ERR13512706;ERR13515453;ERR13515459;ERR13512701;ERR13512702;ERR13512703;ERR13512704;ERR13512700;ERR13512705;ERR13512707;ERR13515452;ERR13515454;ERR13515456;ERR13515458;ERR13515455;ERR13515457,ERX12882609;ERX12885356;ERX12885362;ERX12882604;ERX12882605;ERX12882606;ERX12882607;ERX12882603;ERX12882608;ERX12882610;ERX12885355;ERX12885357;ERX12885359;ERX12885361;ERX12885358;ERX12885360
256318,metagenome,IS-GC6-160,IS-GC6-160,,IS-GC6-160,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.6,SAMEA115939114,ERR13512713;ERR13515461;ERR13515467;ERR13512709;ERR13512714;ERR13512715;ERR13512708;ERR13512710;ERR13512711;ERR13512712;ERR13515462;ERR13515463;ERR13515465;ERR13515466;ERR13515460;ERR13515464,ERX12882616;ERX12885364;ERX12885370;ERX12882612;ERX12882617;ERX12882618;ERX12882611;ERX12882613;ERX12882614;ERX12882615;ERX12885365;ERX12885366;ERX12885368;ERX12885369;ERX12885363;ERX12885367
256318,metagenome,IS-GC6-164,IS-GC6-164,,IS-GC6-164,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.64,SAMEA115939115,ERR13512719;ERR13515471;ERR13512721;ERR13512722;ERR13512716;ERR13512717;ERR13512718;ERR13512720;ERR13512723;ERR13515468;ERR13515469;ERR13515470;ERR13515473;ERR13515475;ERR13515472;ERR13515474,ERX12882622;ERX12885374;ERX12882624;ERX12882625;ERX12882619;ERX12882620;ERX12882621;ERX12882623;ERX12882626;ERX12885371;ERX12885372;ERX12885373;ERX12885376;ERX12885378;ERX12885375;ERX12885377
256318,metagenome,IS-GC6-168,IS-GC6-168,,IS-GC6-168,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.68,SAMEA115939116,ERR13512726;ERR13512727;ERR13512728;ERR13515477;ERR13515481;ERR13512724;ERR13512725;ERR13512729;ERR13512730;ERR13512731;ERR13515480;ERR13515476;ERR13515478;ERR13515479;ERR13515482;ERR13515483,ERX12882629;ERX12882630;ERX12882631;ERX12885380;ERX12885384;ERX12882627;ERX12882628;ERX12882632;ERX12882633;ERX12882634;ERX12885383;ERX12885379;ERX12885381;ERX12885382;ERX12885385;ERX12885386
256318,metagenome,IS-GC6-172,IS-GC6-172,,IS-GC6-172,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.72,SAMEA115939117,ERR13512733;ERR13512734;ERR13512737;ERR13512739;ERR13515486;ERR13515487;ERR13515490;ERR13515491;ERR13512732;ERR13512735;ERR13512736;ERR13512738;ERR13515485;ERR13515489;ERR13515484;ERR13515488,ERX12882636;ERX12882637;ERX12882640;ERX12882642;ERX12885389;ERX12885390;ERX12885393;ERX12885394;ERX12882635;ERX12882638;ERX12882639;ERX12882641;ERX12885388;ERX12885392;ERX12885387;ERX12885391
256318,metagenome,IS-GC6-176,IS-GC6-176,,IS-GC6-176,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.76,SAMEA115939118,ERR13512740;ERR13512746;ERR13515492;ERR13515496;ERR13512744;ERR13512745;ERR13512741;ERR13512742;ERR13512743;ERR13512747;ERR13515494;ERR13515495;ERR13515499;ERR13515493;ERR13515497;ERR13515498,ERX12882643;ERX12882649;ERX12885395;ERX12885399;ERX12882647;ERX12882648;ERX12882644;ERX12882645;ERX12882646;ERX12882650;ERX12885397;ERX12885398;ERX12885402;ERX12885396;ERX12885400;ERX12885401
256318,metagenome,IS-GC6-180,IS-GC6-180,,IS-GC6-180,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.8,SAMEA115939119,ERR13512748;ERR13512750;ERR13512752;ERR13512753;ERR13515501;ERR13515505;ERR13515507;ERR13512751;ERR13512754;ERR13512749;ERR13512755;ERR13515504;ERR13515506;ERR13515500;ERR13515502;ERR13515503,ERX12882651;ERX12882653;ERX12882655;ERX12882656;ERX12885404;ERX12885408;ERX12885410;ERX12882654;ERX12882657;ERX12882652;ERX12882658;ERX12885407;ERX12885409;ERX12885403;ERX12885405;ERX12885406
256318,metagenome,IS-GC6-184,IS-GC6-184,,IS-GC6-184,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.84,SAMEA115939120,ERR13512757;ERR13512760;ERR13512763;ERR13515509;ERR13515515;ERR13512761;ERR13512762;ERR13512756;ERR13512758;ERR13512759;ERR13515510;ERR13515512;ERR13515513;ERR13515508;ERR13515511;ERR13515514,ERX12882660;ERX12882663;ERX12882666;ERX12885412;ERX12885418;ERX12882664;ERX12882665;ERX12882659;ERX12882661;ERX12882662;ERX12885413;ERX12885415;ERX12885416;ERX12885411;ERX12885414;ERX12885417
256318,metagenome,IS-GC6-188,IS-GC6-188,,IS-GC6-188,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.88,SAMEA115939121,ERR13512764;ERR13512765;ERR13512766;ERR13512767;ERR13512768;ERR13515518;ERR13515521;ERR13512769;ERR13512770;ERR13512771;ERR13515516;ERR13515517;ERR13515519;ERR13515520;ERR13515522;ERR13515523,ERX12882667;ERX12882668;ERX12882669;ERX12882670;ERX12882671;ERX12885421;ERX12885424;ERX12882672;ERX12882673;ERX12882674;ERX12885419;ERX12885420;ERX12885422;ERX12885423;ERX12885425;ERX12885426
256318,metagenome,IS-GC6-192,IS-GC6-192,,IS-GC6-192,Jun-06,Atlantic Ocean,66.553,-17.70067,shelf sea,benthos,Sediment,-279,1.92,SAMEA115939122,ERR13512775;ERR13512776;ERR13512779;ERR13515527;ERR13515528;ERR13515531;ERR13512774;ERR13512777;ERR13512772;ERR13512773;ERR13512778;ERR13515525;ERR13515526;ERR13515529;ERR13515530;ERR13515524,ERX12882678;ERX12882679;ERX12882682;ERX12885430;ERX12885431;ERX12885434;ERX12882677;ERX12882680;ERX12882675;ERX12882676;ERX12882681;ERX12885428;ERX12885429;ERX12885432;ERX12885433;ERX12885427
256318,metagenome,IS-LN1-B1,IS-LN1-B1,Extraction control ,IS-LN1-B1,2023,Atlantic Ocean,55.687492,12.57718,water,coastal sea water,sea water,0,0,SAMEA115939123,ERR13513452;ERR13513456;ERR13513457;ERR13516210;ERR13513455;ERR13513453;ERR13513458;ERR13516204;ERR13516208;ERR13516209;ERR13516205;ERR13516207,ERX12883355;ERX12883359;ERX12883360;ERX12886113;ERX12883358;ERX12883356;ERX12883361;ERX12886107;ERX12886111;ERX12886112;ERX12886108;ERX12886110
256318,metagenome,IS-LN1-B2,IS-LN1-B2,Extraction control ,IS-LN1-B2,2023,Atlantic Ocean,55.687492,12.57718,water,coastal sea water,sea water,0,0,SAMEA115939124,ERR13513461;ERR13513462;ERR13513463;ERR13516212;ERR13516213;ERR13516218;ERR13513460;ERR13513464;ERR13513466;ERR13516214;ERR13516216;ERR13516219,ERX12883364;ERX12883365;ERX12883366;ERX12886115;ERX12886116;ERX12886121;ERX12883363;ERX12883367;ERX12883369;ERX12886117;ERX12886119;ERX12886122
256318,metagenome,IS-LN1-B3,IS-LN1-B3,Extraction control ,IS-LN1-B3,2023,Atlantic Ocean,55.687492,12.57718,water,coastal sea water,sea water,0,0,SAMEA115939125,ERR13513844;ERR13513847;ERR13513850;ERR13516596;ERR13516598;ERR13513845;ERR13513846;ERR13513848;ERR13513849;ERR13513851;ERR13516597;ERR13516602;ERR13516603;ERR13516599;ERR13516600;ERR13516601,ERX12883747;ERX12883750;ERX12883753;ERX12886499;ERX12886501;ERX12883748;ERX12883749;ERX12883751;ERX12883752;ERX12883754;ERX12886500;ERX12886505;ERX12886506;ERX12886502;ERX12886503;ERX12886504
256318,metagenome,IS-LN1-Neg,IS-LN1-Neg,Extraction control ,IS-LN1-Neg,2023,Atlantic Ocean,55.687492,12.57718,water,coastal sea water,sea water,0,0,SAMEA115939126,ERR13512928;ERR13512929;ERR13512933;ERR13512934;ERR13512940;ERR13512941;ERR13512947;ERR13512956;ERR13512959;ERR13512960;ERR13512961;ERR13512969;ERR13512970;ERR13512972;ERR13512973;ERR13515668;ERR13515670;ERR13515673;ERR13515682;ERR13515695;ERR13515704;ERR13515726;ERR13515735;ERR13515739;ERR13512920;ERR13512923;ERR13512924;ERR13512926;ERR13512944;ERR13512949;ERR13512952;ERR13512954;ERR13512957;ERR13512958;ERR13512979;ERR13512986;ERR13512916;ERR13512921;ERR13512931;ERR13512932;ERR13512937;ERR13512942;ERR13512945;ERR13512946;ERR13512950;ERR13512955;ERR13512967;ERR13512971;ERR13512977;ERR13512980;ERR13512981;ERR13512984;ERR13515676;ERR13515681;ERR13515692;ERR13515696;ERR13515701;ERR13515702;ERR13515706;ERR13515710;ERR13515715;ERR13515724;ERR13515731;ERR13515672;ERR13515675;ERR13515677;ERR13515678;ERR13515684;ERR13515685;ERR13515690;ERR13515697;ERR13515703;ERR13515707;ERR13515709;ERR13515712;ERR13515713;ERR13515716;ERR13515728;ERR13515729,ERX12882831;ERX12882832;ERX12882836;ERX12882837;ERX12882843;ERX12882844;ERX12882850;ERX12882859;ERX12882862;ERX12882863;ERX12882864;ERX12882872;ERX12882873;ERX12882875;ERX12882876;ERX12885571;ERX12885573;ERX12885576;ERX12885585;ERX12885598;ERX12885607;ERX12885629;ERX12885638;ERX12885642;ERX12882823;ERX12882826;ERX12882827;ERX12882829;ERX12882847;ERX12882852;ERX12882855;ERX12882857;ERX12882860;ERX12882861;ERX12882882;ERX12882889;ERX12882819;ERX12882824;ERX12882834;ERX12882835;ERX12882840;ERX12882845;ERX12882848;ERX12882849;ERX12882853;ERX12882858;ERX12882870;ERX12882874;ERX12882880;ERX12882883;ERX12882884;ERX12882887;ERX12885579;ERX12885584;ERX12885595;ERX12885599;ERX12885604;ERX12885605;ERX12885609;ERX12885613;ERX12885618;ERX12885627;ERX12885634;ERX12885575;ERX12885578;ERX12885580;ERX12885581;ERX12885587;ERX12885588;ERX12885593;ERX12885600;ERX12885606;ERX12885610;ERX12885612;ERX12885615;ERX12885616;ERX12885619;ERX12885631;ERX12885632
256318,metagenome,IS-LN1-POS1,IS-LN1-POS1,Positive control ,IS-LN1-POS1,2023,Atlantic Ocean,55.63816326,12.6555575,water,coastal sea water,sea water,0,0,SAMEA115939127,ERR13513852;ERR13513856;ERR13513860;ERR13513867;ERR13516606;ERR13516610;ERR13516616;ERR13516617;ERR13513854;ERR13513859;ERR13513861;ERR13513864;ERR13513865;ERR13513853;ERR13513855;ERR13513857;ERR13513858;ERR13513862;ERR13513863;ERR13513866;ERR13516605;ERR13516608;ERR13516613;ERR13516614;ERR13516618;ERR13516619;ERR13516604;ERR13516607;ERR13516609;ERR13516611;ERR13516612;ERR13516615,ERX12883755;ERX12883759;ERX12883763;ERX12883770;ERX12886509;ERX12886513;ERX12886519;ERX12886520;ERX12883757;ERX12883762;ERX12883764;ERX12883767;ERX12883768;ERX12883756;ERX12883758;ERX12883760;ERX12883761;ERX12883765;ERX12883766;ERX12883769;ERX12886508;ERX12886511;ERX12886516;ERX12886517;ERX12886521;ERX12886522;ERX12886507;ERX12886510;ERX12886512;ERX12886514;ERX12886515;ERX12886518
256318,metagenome,IS-LN1-POS3,IS-LN1-POS3,Positive control ,IS-LN1-POS3,2023,Atlantic Ocean,55.63816326,12.6555575,water,coastal sea water,sea water,0,0,SAMEA115939128,ERR13513869;ERR13513873;ERR13516620;ERR13516624;ERR13513868;ERR13513871;ERR13513875;ERR13513870;ERR13513872;ERR13513874;ERR13516622;ERR13516625;ERR13516621;ERR13516623;ERR13516626;ERR13516627,ERX12883772;ERX12883776;ERX12886523;ERX12886527;ERX12883771;ERX12883774;ERX12883778;ERX12883773;ERX12883775;ERX12883777;ERX12886525;ERX12886528;ERX12886524;ERX12886526;ERX12886529;ERX12886530
256318,metagenome,IS-LN2-B2,IS-LN2-B2,Extraction control ,IS-LN2-B2,2023,Atlantic Ocean,55.687492,12.57718,water,coastal sea water,sea water,0,0,SAMEA115939129,ERR13514580;ERR13514581;ERR13514583;ERR13514587;ERR13517334;ERR13517335;ERR13517337;ERR13514582;ERR13514586;ERR13514584;ERR13514585;ERR13517332;ERR13517333;ERR13517338;ERR13517339;ERR13517336,ERX12884483;ERX12884484;ERX12884486;ERX12884490;ERX12887237;ERX12887238;ERX12887240;ERX12884485;ERX12884489;ERX12884487;ERX12884488;ERX12887235;ERX12887236;ERX12887241;ERX12887242;ERX12887239
256318,metagenome,IS-LN2-B3,IS-LN2-B3,Extraction control ,IS-LN2-B3,2023,Atlantic Ocean,55.687492,12.57718,water,coastal sea water,sea water,0,0,SAMEA115939130,ERR13514589;ERR13514593;ERR13514594;ERR13517340;ERR13517341;ERR13517344;ERR13514590;ERR13514591;ERR13514588;ERR13514592;ERR13514595;ERR13517342;ERR13517345;ERR13517347;ERR13517343;ERR13517346,ERX12884492;ERX12884496;ERX12884497;ERX12887243;ERX12887244;ERX12887247;ERX12884493;ERX12884494;ERX12884491;ERX12884495;ERX12884498;ERX12887245;ERX12887248;ERX12887250;ERX12887246;ERX12887249
