"","SenseDemultiplex","SenseStripped","AntiSenseDemultiplex","AntSenseStripped"
"RIZ.PC019-451_1_5-1.S",2,1,6,1
"RIZ.PC019-451_2_5-2.S",1,1,0,0
"RIZ.PC019-451_3_5-3.S",64059,62929,74408,72960
"RIZ.PC019-451_4_5-4.S",1,1,0,0
"RIZ.PC019-451_5_5-5.S",24974,24590,19602,19384
"RIZ.PC019-451_6_5-6.S",2,2,1,1
"RIZ.PC019-451_7_5-7.S",109,4,154,5
"RIZ.PC019-451_8_5-8.S",816,697,885,805
"RIZ.PC019-452_1_5-1.S",34,25,27,23
"RIZ.PC019-452_2_5-2.S",182,157,189,171
"RIZ.PC019-452_3_5-3.S",154,131,143,130
"RIZ.PC019-452_4_5-4.S",121,115,106,96
"RIZ.PC019-452_5_5-5.S",12446,11086,13316,12151
"RIZ.PC019-452_6_5-6.S",361,277,409,341
"RIZ.PC019-452_7_5-7.S",802,689,779,692
"RIZ.PC019-452_8_5-8.S",48880,48190,52383,51491
"RIZ.PC019-453_1_5-1.S",116,79,120,71
"RIZ.PC019-453_2_5-2.S",448,365,564,495
"RIZ.PC019-453_3_5-3.S",6,4,9,4
"RIZ.PC019-453_4_5-4.S",43823,43082,51393,50575
"RIZ.PC019-453_5_5-5.S",76,0,98,1
"RIZ.PC019-453_6_5-6.S",21,16,14,8
"RIZ.PC019-453_7_5-7.S",128,58,140,61
"RIZ.PC019-453_8_5-8.S",84,26,93,20
"RIZ.PC019-454_1_5-1.S",2803,2615,3288,3146
"RIZ.PC019-454_2_5-2.S",42,30,46,19
"RIZ.PC019-454_3_5-3.S",58,51,47,42
"RIZ.PC019-454_4_5-4.S",248,212,226,201
"RIZ.PC019-454_5_5-5.S",66,46,65,41
"RIZ.PC019-454_6_5-6.S",14,13,15,15
"RIZ.PC019-454_7_5-7.S",30620,29698,23785,23103
"RIZ.PC019-454_8_5-8.S",79,75,93,86
"RIZ.PC019-455_1_5-1.S",1338,1122,1356,1208
"RIZ.PC019-455_2_5-2.S",95,84,106,99
"RIZ.PC019-455_3_5-3.S",42,33,41,37
"RIZ.PC019-455_4_5-4.S",14128,12327,14788,13360
"RIZ.PC019-455_5_5-5.S",2558,2161,2630,2406
"RIZ.PC019-455_6_5-6.S",62249,60684,54378,53300
"RIZ.PC019-455_7_5-7.S",15,13,28,25
"RIZ.PC019-455_8_5-8.S",117,101,122,109
"RIZ.PC019-456_1_5-1.S",1110,1067,892,841
"RIZ.PC019-456_2_5-2.S",39589,38972,40658,39988
"RIZ.PC019-456_3_5-3.S",670,564,681,579
"RIZ.PC019-456_4_5-4.S",75520,73865,82193,80069
"RIZ.PC019-456_5_5-5.S",61334,59648,45648,44241
"RIZ.PC019-456_6_5-6.S",40721,39638,34750,33992
"RIZ.PC019-456_7_5-7.S",66,29,61,28
"RIZ.PC019-456_8_5-8.S",118,110,99,90
"RIZ.PC019-457_1_5-1.S",20781,20561,20558,20365
"RIZ.PC019-457_2_5-2.S",39861,39415,38038,37633
"RIZ.PC019-457_3_5-3.S",25954,25611,26086,25728
"RIZ.PC019-457_4_5-4.S",633,588,713,673
"RIZ.PC019-457_5_5-5.S",106012,104737,109015,107823
"RIZ.PC019-457_6_5-6.S",40665,39890,47182,46363
"RIZ.PC019-457_7_5-7.S",24538,23807,23381,22562
"RIZ.PC019-457_8_5-8.S",73,53,70,52
"RIZ.PC019-458_1_5-1.S",23676,23415,22933,22677
"RIZ.PC019-458_2_5-2.S",18,16,11,10
"RIZ.PC019-458_3_5-3.S",15251,14981,16461,16173
"RIZ.PC019-458_4_5-4.S",20187,19755,19644,19217
"RIZ.PC019-458_5_5-5.S",48575,47890,57358,56526
"RIZ.PC019-458_6_5-6.S",66,54,88,79
"RIZ.PC019-458_7_5-7.S",46020,45252,47986,47246
"RIZ.PC019-458_8_5-8.S",1591,1349,1625,1449
"RIZ.PC019-459_1_5-1.S",38085,33779,41506,37688
"RIZ.PC019-459_2_5-2.S",78,50,54,43
"RIZ.PC019-459_3_5-3.S",28970,28589,27998,27602
"RIZ.PC019-459_4_5-4.S",303,260,315,281
"RIZ.PC019-459_5_5-5.S",278,266,272,250
"RIZ.PC019-459_6_5-6.S",2677,2139,2557,2169
"RIZ.PC019-459_7_5-7.S",20421,20085,20061,19761
"RIZ.PC019-459_8_5-8.S",49936,48992,50649,49533
"RIZ.PC019-460_1_5-1.S",54790,53947,50278,49451
"RIZ.PC019-460_2_5-2.S",497,466,404,380
"RIZ.PC019-460_3_5-3.S",4466,4365,4313,4214
"RIZ.PC019-460_4_5-4.S",2,1,13,10
"RIZ.PC019-460_5_5-5.S",27,18,27,14
"RIZ.PC019-460_6_5-6.S",42294,41793,39161,38753
"RIZ.PC019-460_7_5-7.S",1816,1530,1908,1691
"RIZ.PC019-460_8_5-8.S",12325,12028,11320,11013
"RIZ.PC019-B6_1_5-1.S",319,294,325,296
"RIZ.PC019-B6_2_5-2.S",1304,1076,1337,1199
"RIZ.PC019-B6_3_5-3.S",29,23,32,28
"RIZ.PC019-B6_4_5-4.S",14896,14387,15414,14985
"RIZ.PC019-B6_5_5-5.S",8,8,7,5
"RIZ.PC019-B6_6_5-6.S",11,10,14,13
"RIZ.PC019-B6_7_5-7.S",173,142,134,124
"RIZ.PC019-B6_8_5-8.S",51,43,68,60
"RIZ.PC022_39_1_B-1.S",909,809,1957,1820
"RIZ.PC022_39_2_B-2.S",30,8,24,6
"RIZ.PC022_39_3_B-3.S",13871,13694,12184,11995
"RIZ.PC022_39_4_B-4.S",43027,42089,52544,51483
"RIZ.PC022_39_5_B-5.S",13001,12830,12543,12366
"RIZ.PC022_39_6_B-6.S",0,0,1,1
"RIZ.PC022_39_7_B-7.S",93989,91858,122309,119099
"RIZ.PC022_39_8_B-8.S",125757,122067,114887,111464
"RIZ.PC022_40_1_B-1.S",15,13,10,9
"RIZ.PC022_40_2_B-2.S",31,6,40,2
"RIZ.PC022_40_3_B-3.S",53070,51586,33038,32093
"RIZ.PC022_40_4_B-4.S",8152,7622,6402,6006
"RIZ.PC022_40_5_B-5.S",8647,8523,8224,8112
"RIZ.PC022_40_6_B-6.S",6325,6201,6098,5959
"RIZ.PC022_40_7_B-7.S",195,172,203,161
"RIZ.PC022_40_8_B-8.S",38332,36807,42529,41112
"RIZ.PC022_41_1_B-1.S",4147,4091,4881,4819
"RIZ.PC022_41_2_B-2.S",184,178,169,163
"RIZ.PC022_41_3_B-3.S",9770,9501,14118,13708
"RIZ.PC022_41_4_B-4.S",103,1,103,2
"RIZ.PC022_41_5_B-5.S",135,120,97,86
"RIZ.PC022_41_6_B-6.S",763,748,737,717
"RIZ.PC022_41_7_B-7.S",330,1,281,3
"RIZ.PC022_41_8_B-8.S",47,1,38,0
"RIZ.PC022_42_1_B-1.S",42852,41901,46084,45165
"RIZ.PC022_42_2_B-2.S",152,134,141,126
"RIZ.PC022_42_3_B-3.S",45373,44721,67158,66226
"RIZ.PC022_42_4_B-4.S",1607,1572,1419,1380
"RIZ.PC022_42_5_B-5.S",59,59,63,61
"RIZ.PC022_42_6_B-6.S",12855,12572,12084,11887
"RIZ.PC022_42_7_B-7.S",57030,55838,45589,44754
"RIZ.PC022_42_8_B-8.S",40,36,35,34
"RIZ.PC022_43_1_B-1.S",71454,70424,84658,83486
"RIZ.PC022_43_2_B-2.S",830,732,1017,894
"RIZ.PC022_43_3_B-3.S",142050,139510,133583,130939
"RIZ.PC022_43_4_B-4.S",38736,38033,36465,35870
"RIZ.PC022_43_5_B-5.S",3,3,7,5
"RIZ.PC022_43_6_B-6.S",2550,2510,4596,4510
"RIZ.PC022_43_7_B-7.S",25742,24989,21094,20611
"RIZ.PC022_43_8_B-8.S",10083,8948,10742,9814
"RIZ.PC022_44_1_B-1.S",30257,29790,34218,33736
"RIZ.PC022_44_2_B-2.S",44691,43540,52157,50948
"RIZ.PC022_44_3_B-3.S",2,1,3,1
"RIZ.PC022_44_4_B-4.S",12287,12132,11048,10887
"RIZ.PC022_44_5_B-5.S",26005,25738,23124,22879
"RIZ.PC022_44_6_B-6.S",12,0,9,0
"RIZ.PC022_44_7_B-7.S",49,21,47,10
"RIZ.PC022_44_8_B-8.S",6,6,3,3
"RIZ.PC022_45_1_B-1.S",0,0,0,0
"RIZ.PC022_45_2_B-2.S",0,0,0,0
"RIZ.PC022_45_3_B-3.S",4,3,3,3
"RIZ.PC022_45_4_B-4.S",5702,5623,5420,5338
"RIZ.PC022_45_5_B-5.S",1,0,3,3
"RIZ.PC022_45_6_B-6.S",0,0,0,0
"RIZ.PC022_45_7_B-7.S",0,0,0,0
"RIZ.PC022_45_8_B-8.S",35144,34375,41337,40281
"RIZ.PC022_46_1_B-1.S",28667,28246,27142,26685
"RIZ.PC022_46_2_B-2.S",1058,1031,2470,2416
"RIZ.PC022_46_3_B-3.S",74301,72543,79629,77644
"RIZ.PC022_46_4_B-4.S",13366,11834,14638,13436
"RIZ.PC022_46_5_B-5.S",0,0,0,0
"RIZ.PC022_46_6_B-6.S",6,0,3,0
"RIZ.PC022_46_7_B-7.S",30424,29876,32180,31632
"RIZ.PC022_46_8_B-8.S",25,14,33,18
"RIZ.PC022_47_1_B-1.S",4,3,6,6
"RIZ.PC022_47_2_B-2.S",9,8,6,6
"RIZ.PC022_47_3_B-3.S",5,5,2,1
"RIZ.PC022_47_4_B-4.S",0,0,0,0
"RIZ.PC022_47_5_B-5.S",0,0,0,0
"RIZ.PC022_47_6_B-6.S",1,0,0,0
"RIZ.PC022_47_7_B-7.S",0,0,0,0
"RIZ.PC022_47_8_B-8.S",84344,82422,81321,79352
"RIZ.PC022_48_1_B-1.S",0,0,0,0
"RIZ.PC022_48_2_B-2.S",2,2,4,4
"RIZ.PC022_48_3_B-3.S",0,0,0,0
"RIZ.PC022_48_4_B-4.S",0,0,0,0
"RIZ.PC022_48_5_B-5.S",1,1,1,1
"RIZ.PC022_48_6_B-6.S",0,0,0,0
"RIZ.PC022_48_7_B-7.S",0,0,1,1
"RIZ.PC022_48_8_B-8.S",0,0,1,1
"RIZ.PC022_49_1_B-1.S",0,0,1,1
"RIZ.PC022_49_2_B-2.S",5,4,4,4
"RIZ.PC022_49_3_B-3.S",1394,1225,1487,1334
"RIZ.PC022_49_4_B-4.S",1,1,3,3
"RIZ.PC022_49_5_B-5.S",2,2,4,3
"RIZ.PC022_49_6_B-6.S",14697,14504,14944,14740
"RIZ.PC022_49_7_B-7.S",0,0,1,1
"RIZ.PC022_49_8_B-8.S",31,30,15,15
"RIZ.PC022_50_1_B-1.S",1,0,1,1
"RIZ.PC022_50_2_B-2.S",1,1,0,0
"RIZ.PC022_50_3_B-3.S",7,6,9,8
"RIZ.PC022_50_4_B-4.S",4,4,11,10
"RIZ.PC022_50_5_B-5.S",0,0,1,1
"RIZ.PC022_50_6_B-6.S",1,1,1,1
"RIZ.PC022_50_7_B-7.S",0,0,0,0
"RIZ.PC022_50_8_B-8.S",72995,71882,90437,89119
"RIZ.PC022_51_1_B-1.S",26116,25802,25408,25141
"RIZ.PC022_51_2_B-2.S",2890,2603,3753,3488
"RIZ.PC022_51_3_B-3.S",982,942,1012,950
"RIZ.PC022_51_4_B-4.S",52946,51652,68897,67281
"RIZ.PC022_51_5_B-5.S",21,9,18,10
"RIZ.PC022_51_6_B-6.S",16109,15892,19813,19535
"RIZ.PC022_51_7_B-7.S",403,257,360,248
"RIZ.PC022_51_8_B-8.S",72329,71319,76082,75062
"RIZ.PC022_52_1_B-1.S",68,62,82,76
"RIZ.PC022_52_2_B-2.S",760,700,897,862
"RIZ.PC022_52_3_B-3.S",690,617,636,591
"RIZ.PC022_52_4_B-4.S",1355,1235,1427,1341
"RIZ.PC022_52_5_B-5.S",5,5,3,3
"RIZ.PC022_52_6_B-6.S",403,345,393,372
"RIZ.PC022_52_7_B-7.S",1218,1124,1584,1498
"RIZ.PC022_52_8_B-8.S",144585,140952,116462,113703
"RIZ.PC022_80_1_B-1.S",23,19,23,20
"RIZ.PC022_80_2_B-2.S",3,1,5,5
"RIZ.PC022_80_3_B-3.S",344,293,336,291
"RIZ.PC022_80_4_B-4.S",54123,53276,65641,64711
"RIZ.PC022_80_5_B-5.S",5,4,6,6
"RIZ.PC022_80_6_B-6.S",8,7,6,5
"RIZ.PC022_80_7_B-7.S",76,60,60,55
"RIZ.PC022_80_8_B-8.S",1910,1633,1904,1709
"RIZ.PC022_81_1_B-1.S",1,1,2,1
"RIZ.PC022_81_2_B-2.S",240,204,222,193
"RIZ.PC022_81_3_B-3.S",280,240,311,291
"RIZ.PC022_81_4_B-4.S",621,523,671,596
"RIZ.PC022_81_5_B-5.S",17301,15550,19526,17980
"RIZ.PC022_81_6_B-6.S",107,97,116,109
"RIZ.PC022_81_7_B-7.S",468,422,466,426
"RIZ.PC022_81_8_B-8.S",162,149,156,143
"RIZ.PC022_82_1_B-1.S",559,546,540,521
"RIZ.PC022_82_2_B-2.S",169,162,159,153
"RIZ.PC022_82_3_B-3.S",144,135,143,137
"RIZ.PC022_82_4_B-4.S",84021,82605,88615,86992
"RIZ.PC022_82_5_B-5.S",30,30,31,26
"RIZ.PC022_82_6_B-6.S",943,780,1108,979
"RIZ.PC022_82_7_B-7.S",1,1,0,0
"RIZ.PC022_82_8_B-8.S",4,3,2,2
"RIZ.PC022_83_1_B-1.S",66,55,74,68
"RIZ.PC022_83_2_B-2.S",33,28,21,16
"RIZ.PC022_83_3_B-3.S",42794,41765,51867,50698
"RIZ.PC022_83_4_B-4.S",1801,1506,1756,1558
"RIZ.PC022_83_5_B-5.S",70567,69856,66686,66005
"RIZ.PC022_83_6_B-6.S",7,6,4,3
"RIZ.PC022_83_7_B-7.S",17722,17337,17020,16631
"RIZ.PC022_83_8_B-8.S",21025,20720,22880,22549
"RIZ.PC022_84_1_B-1.S",347,303,329,299
"RIZ.PC022_84_2_B-2.S",778,720,733,691
"RIZ.PC022_84_3_B-3.S",187,165,174,165
"RIZ.PC022_84_4_B-4.S",30373,26860,31396,28404
"RIZ.PC022_84_5_B-5.S",10893,9464,10918,9982
"RIZ.PC022_84_6_B-6.S",1,1,1,1
"RIZ.PC022_84_7_B-7.S",119,98,98,85
"RIZ.PC022_84_8_B-8.S",2130,2076,2423,2373
"RIZ.PC022_85_1_B-1.S",2,2,0,0
"RIZ.PC022_85_2_B-2.S",13,10,16,13
"RIZ.PC022_85_3_B-3.S",0,0,2,2
"RIZ.PC022_85_4_B-4.S",0,0,4,4
"RIZ.PC022_85_5_B-5.S",171,141,161,149
"RIZ.PC022_85_6_B-6.S",12033,11704,11538,11165
"RIZ.PC022_85_7_B-7.S",0,0,0,0
"RIZ.PC022_85_8_B-8.S",1969,1684,2063,1825
"RIZ.PC022_86_1_B-1.S",0,0,1,1
"RIZ.PC022_86_2_B-2.S",45,45,47,45
"RIZ.PC022_86_3_B-3.S",30,28,27,26
"RIZ.PC022_86_4_B-4.S",991,849,1015,910
"RIZ.PC022_86_5_B-5.S",1,1,2,2
"RIZ.PC022_86_6_B-6.S",272,223,262,222
"RIZ.PC022_86_7_B-7.S",15680,15408,16819,16535
"RIZ.PC022_86_8_B-8.S",26,25,20,17
"RIZ.PC022_87_1_B-1.S",320,316,277,271
"RIZ.PC022_87_2_B-2.S",1,1,0,0
"RIZ.PC022_87_3_B-3.S",0,0,0,0
"RIZ.PC022_87_4_B-4.S",265,233,243,211
"RIZ.PC022_87_5_B-5.S",673,562,643,591
"RIZ.PC022_87_6_B-6.S",51697,50641,50038,48721
"RIZ.PC022_87_7_B-7.S",281,276,326,323
"RIZ.PC022_87_8_B-8.S",391,314,405,351
"RIZ.PC022_88_1_B-1.S",32187,28485,35131,32031
"RIZ.PC022_88_2_B-2.S",12,9,12,10
"RIZ.PC022_88_3_B-3.S",22,21,20,19
"RIZ.PC022_88_4_B-4.S",357,311,295,261
"RIZ.PC022_88_5_B-5.S",16,14,18,14
"RIZ.PC022_88_6_B-6.S",0,0,1,1
"RIZ.PC022_88_7_B-7.S",111,95,125,112
"RIZ.PC022_88_8_B-8.S",414,376,445,419
"RIZ.PC022_89_1_B-1.S",42,37,36,34
"RIZ.PC022_89_2_B-2.S",1,1,1,1
"RIZ.PC022_89_3_B-3.S",26,19,14,11
"RIZ.PC022_89_4_B-4.S",57,52,39,36
"RIZ.PC022_89_5_B-5.S",1,1,5,5
"RIZ.PC022_89_6_B-6.S",40,35,52,47
"RIZ.PC022_89_7_B-7.S",1025,822,1001,901
"RIZ.PC022_89_8_B-8.S",63,53,57,52
"RIZ.PC022_90_1_B-1.S",39418,39003,46277,45767
"RIZ.PC022_90_2_B-2.S",582,488,636,549
"RIZ.PC022_90_3_B-3.S",8,7,9,9
"RIZ.PC022_90_4_B-4.S",46927,45867,57201,55991
"RIZ.PC022_90_5_B-5.S",695,571,706,632
"RIZ.PC022_90_6_B-6.S",0,0,2,2
"RIZ.PC022_90_7_B-7.S",41,31,45,41
"RIZ.PC022_90_8_B-8.S",12795,12535,13533,13242
"RIZ.PC022_B2_1_B-1.S",4,4,4,3
"RIZ.PC022_B2_2_B-2.S",5794,5737,6127,6054
"RIZ.PC022_B2_3_B-3.S",1,1,2,2
"RIZ.PC022_B2_4_B-4.S",2,1,1,1
"RIZ.PC022_B2_5_B-5.S",195967,193546,180071,177850
"RIZ.PC022_B2_6_B-6.S",7,7,6,5
"RIZ.PC022_B2_7_B-7.S",0,0,0,0
"RIZ.PC022_B2_8_B-8.S",1,1,0,0
"RIZ.PC022_B3_1_5-1.S",3946,3526,3910,3629
"RIZ.PC022_B3_2_5-2.S",13,10,17,17
"RIZ.PC022_B3_3_5-3.S",863,760,892,802
"RIZ.PC022_B3_4_5-4.S",87,77,80,71
"RIZ.PC022_B3_5_5-5.S",12311,10719,12683,11458
"RIZ.PC022_B3_6_5-6.S",15010,13385,16353,14888
"RIZ.PC022_B3_7_5-7.S",0,0,1,1
"RIZ.PC022_B3_8_5-8.S",44,37,50,47
"RIZ.PC022-119_1_B-1.S",14737,12403,15648,13915
"RIZ.PC022-119_2_B-2.S",167,151,173,151
"RIZ.PC022-119_3_B-3.S",54154,53261,57459,56497
"RIZ.PC022-119_4_B-4.S",1155,1099,1206,1163
"RIZ.PC022-119_5_B-5.S",60865,59201,68096,66385
"RIZ.PC022-119_6_B-6.S",11427,9960,12126,10952
"RIZ.PC022-119_7_B-7.S",40,34,21,20
"RIZ.PC022-119_8_B-8.S",6,5,9,8
"RIZ.PC022-120_1_B-1.S",184085,180145,186641,181854
"RIZ.PC022-120_2_B-2.S",45519,44764,51297,50450
"RIZ.PC022-120_3_B-3.S",34486,33878,36877,36156
"RIZ.PC022-120_4_B-4.S",52,47,42,36
"RIZ.PC022-120_5_B-5.S",0,0,0,0
"RIZ.PC022-120_6_B-6.S",9315,9212,9407,9300
"RIZ.PC022-120_7_B-7.S",1,1,0,0
"RIZ.PC022-120_8_B-8.S",19677,19323,20881,20534
"RIZ.PC022-121_1_B-1.S",39,33,39,34
"RIZ.PC022-121_2_B-2.S",2,1,5,3
"RIZ.PC022-121_3_B-3.S",7728,7638,12660,12511
"RIZ.PC022-121_4_B-4.S",76252,73657,80930,78464
"RIZ.PC022-121_5_B-5.S",168,146,182,161
"RIZ.PC022-121_6_B-6.S",0,0,0,0
"RIZ.PC022-121_7_B-7.S",6,6,7,6
"RIZ.PC022-121_8_B-8.S",21385,21074,21660,21360
"RIZ.PC022-122_1_B-1.S",76087,74615,85062,83537
"RIZ.PC022-122_2_B-2.S",6,5,5,5
"RIZ.PC022-122_3_B-3.S",1,1,2,2
"RIZ.PC022-122_4_B-4.S",19858,19517,21493,21203
"RIZ.PC022-122_5_B-5.S",18,16,17,16
"RIZ.PC022-122_6_B-6.S",46593,45654,46570,45425
"RIZ.PC022-122_7_B-7.S",8308,7143,8279,7216
"RIZ.PC022-122_8_B-8.S",57583,56598,63535,62500
"RIZ.PC022-123_1_B-1.S",195,179,222,199
"RIZ.PC022-123_2_B-2.S",16482,14866,18840,17027
"RIZ.PC022-123_3_B-3.S",1,0,1,1
"RIZ.PC022-123_4_B-4.S",70,58,61,53
"RIZ.PC022-123_5_B-5.S",308,272,284,250
"RIZ.PC022-123_6_B-6.S",9333,8219,9554,8654
"RIZ.PC022-123_7_B-7.S",3017,2635,3153,2866
"RIZ.PC022-123_8_B-8.S",745,629,770,692
"RIZ.PC022-124_1_B-1.S",45,40,46,42
"RIZ.PC022-124_2_B-2.S",20,19,18,18
"RIZ.PC022-124_3_B-3.S",4776,4678,4243,4134
"RIZ.PC022-124_4_B-4.S",230,213,253,250
"RIZ.PC022-124_5_B-5.S",5,5,7,5
"RIZ.PC022-124_6_B-6.S",11961,11563,12401,12060
"RIZ.PC022-124_7_B-7.S",36122,35736,41352,40999
"RIZ.PC022-124_8_B-8.S",1701,1357,1847,1616
"RIZ.PC022-125_1_B-1.S",22,18,22,22
"RIZ.PC022-125_2_B-2.S",19,17,14,14
"RIZ.PC022-125_3_B-3.S",65,52,51,46
"RIZ.PC022-125_4_B-4.S",57,49,61,56
"RIZ.PC022-125_5_B-5.S",8,7,8,7
"RIZ.PC022-125_6_B-6.S",0,0,3,2
"RIZ.PC022-125_7_B-7.S",16452,16200,17191,16983
"RIZ.PC022-125_8_B-8.S",8629,8441,9850,9570
"RIZ.PC022-126_1_B-1.S",32663,29313,32676,29624
"RIZ.PC022-126_2_B-2.S",56455,54964,48816,47601
"RIZ.PC022-126_3_B-3.S",80,71,74,66
"RIZ.PC022-126_4_B-4.S",1612,1494,1522,1445
"RIZ.PC022-126_5_B-5.S",35051,34649,38890,38462
"RIZ.PC022-126_6_B-6.S",21719,21317,18684,18331
"RIZ.PC022-126_7_B-7.S",21374,18845,23115,21031
"RIZ.PC022-126_8_B-8.S",2,2,4,4
"RIZ.PC022-127_1_B-1.S",413,348,397,358
"RIZ.PC022-127_2_B-2.S",2690,2304,2752,2364
"RIZ.PC022-127_3_B-3.S",34260,33608,33958,33391
"RIZ.PC022-127_4_B-4.S",15672,15334,18822,18405
"RIZ.PC022-127_5_B-5.S",833,707,923,837
"RIZ.PC022-127_6_B-6.S",70,58,76,68
"RIZ.PC022-127_7_B-7.S",7,3,3,3
"RIZ.PC022-127_8_B-8.S",0,0,0,0
"RIZ.PC022-128_1_B-1.S",117248,114793,125188,122653
"RIZ.PC022-128_2_B-2.S",2,2,1,1
"RIZ.PC022-128_3_B-3.S",36,30,37,31
"RIZ.PC022-128_4_B-4.S",57,49,58,48
"RIZ.PC022-128_5_B-5.S",288,237,288,258
"RIZ.PC022-128_6_B-6.S",13,12,5,4
"RIZ.PC022-128_7_B-7.S",0,0,0,0
"RIZ.PC022-128_8_B-8.S",1,0,0,0
"RIZ.PC022-129_1_B-1.S",582,496,601,534
"RIZ.PC022-129_2_B-2.S",4,4,1,1
"RIZ.PC022-129_3_B-3.S",0,0,0,0
"RIZ.PC022-129_4_B-4.S",1,1,0,0
"RIZ.PC022-129_5_B-5.S",25331,25023,24697,24405
"RIZ.PC022-129_6_B-6.S",1407,1172,1411,1242
"RIZ.PC022-129_7_B-7.S",2925,2868,3175,3096
"RIZ.PC022-129_8_B-8.S",23,20,12,12
"RIZ.POS1_1_4-1.S",136,118,153,139
"RIZ.POS1_1_5-1.S",40,32,50,46
"RIZ.POS1_1_B-1.S",547178,534295,529288,516167
"RIZ.POS1_2_4-2.S",121,107,116,104
"RIZ.POS1_2_5-2.S",54732,53722,54067,53172
"RIZ.POS1_2_B-2.S",439187,429618,384408,373894
"RIZ.POS1_3_4-3.S",27358,26772,26978,26358
"RIZ.POS1_3_5-3.S",22491,22193,29201,28835
"RIZ.POS1_3_B-3.S",251222,244353,224802,217614
"RIZ.POS1_4_4-4.S",38876,38199,39760,39111
"RIZ.POS1_4_5-4.S",75358,73683,78605,77036
"RIZ.POS1_4_B-4.S",105204,102602,101915,99906
"RIZ.POS1_5_4-5.S",9395,9293,10613,10511
"RIZ.POS1_5_5-5.S",196438,192476,199204,194196
"RIZ.POS1_5_B-5.S",61926,61209,61703,61033
"RIZ.POS1_6_4-6.S",351,302,353,307
"RIZ.POS1_6_5-6.S",19563,19217,18828,18563
"RIZ.POS1_6_B-6.S",270366,263878,239280,233609
"RIZ.POS1_7_4-7.S",46380,45451,49460,48587
"RIZ.POS1_7_5-7.S",47299,46354,44761,43852
"RIZ.POS1_7_B-7.S",627794,615944,604036,592661
"RIZ.POS1_8_4-8.S",6737,6602,6361,6261
"RIZ.POS1_8_5-8.S",1902,1872,1813,1782
"RIZ.POS1_8_B-8.S",35860,35249,32818,32341
