value,year,record
9.01,3837,MD99-2275sstAlkenone
8.7,3842,MD99-2275sstAlkenone
8.15,3847,MD99-2275sstAlkenone
8.01,3852,MD99-2275sstAlkenone
8.02,3857,MD99-2275sstAlkenone
8.42,3861,MD99-2275sstAlkenone
8.73,3866,MD99-2275sstAlkenone
8.66,3871,MD99-2275sstAlkenone
8.7,3876,MD99-2275sstAlkenone
8.72,3881,MD99-2275sstAlkenone
9.57,3885,MD99-2275sstAlkenone
9.03,3890,MD99-2275sstAlkenone
9.36,3895,MD99-2275sstAlkenone
8.5,3900,MD99-2275sstAlkenone
9.94,3905,MD99-2275sstAlkenone
8.15,3909,MD99-2275sstAlkenone
8.3,3914,MD99-2275sstAlkenone
8.66,3919,MD99-2275sstAlkenone
9.06,3924,MD99-2275sstAlkenone
8.94,3929,MD99-2275sstAlkenone
8.76,3933,MD99-2275sstAlkenone
8.47,3938,MD99-2275sstAlkenone
8.67,3943,MD99-2275sstAlkenone
8.76,3948,MD99-2275sstAlkenone
8.65,3953,MD99-2275sstAlkenone
8.94,3957,MD99-2275sstAlkenone
9.24,3962,MD99-2275sstAlkenone
8.92,3967,MD99-2275sstAlkenone
8.51,3972,MD99-2275sstAlkenone
9.15,3977,MD99-2275sstAlkenone
9.05,3981,MD99-2275sstAlkenone
9.05,3986,MD99-2275sstAlkenone
9.04,3991,MD99-2275sstAlkenone
8.84,3996,MD99-2275sstAlkenone
9.27,4001,MD99-2275sstAlkenone
7.7,4005,MD99-2275sstAlkenone
7.73,4010,MD99-2275sstAlkenone
8.41,4015,MD99-2275sstAlkenone
9.3,4020,MD99-2275sstAlkenone
8.44,4025,MD99-2275sstAlkenone
9.02,4029,MD99-2275sstAlkenone
8.66,4034,MD99-2275sstAlkenone
8.44,4039,MD99-2275sstAlkenone
8.42,4044,MD99-2275sstAlkenone
6.75,4049,MD99-2275sstAlkenone
7.72,4054,MD99-2275sstAlkenone
7.11,4058,MD99-2275sstAlkenone
7.18,4063,MD99-2275sstAlkenone
6.82,4068,MD99-2275sstAlkenone
7.29,4073,MD99-2275sstAlkenone
7.86,4078,MD99-2275sstAlkenone
7.63,4082,MD99-2275sstAlkenone
7.22,4087,MD99-2275sstAlkenone
7.75,4092,MD99-2275sstAlkenone
7.69,4097,MD99-2275sstAlkenone
7.26,4102,MD99-2275sstAlkenone
7.7,4106,MD99-2275sstAlkenone
6.86,4111,MD99-2275sstAlkenone
6.96,4116,MD99-2275sstAlkenone
8.58,4121,MD99-2275sstAlkenone
7.39,4126,MD99-2275sstAlkenone
8.6,4130,MD99-2275sstAlkenone
8.38,4135,MD99-2275sstAlkenone
8.54,4140,MD99-2275sstAlkenone
NA,4145,MD99-2275sstAlkenone
9.14,4150,MD99-2275sstAlkenone
8.73,4154,MD99-2275sstAlkenone
8.8,4159,MD99-2275sstAlkenone
8.92,4164,MD99-2275sstAlkenone
8.89,4169,MD99-2275sstAlkenone
9.07,4174,MD99-2275sstAlkenone
9.51,4178,MD99-2275sstAlkenone
9.31,4183,MD99-2275sstAlkenone
8.99,4188,MD99-2275sstAlkenone
8.34,4193,MD99-2275sstAlkenone
8.45,4198,MD99-2275sstAlkenone
8.48,4202,MD99-2275sstAlkenone
7.51,4207,MD99-2275sstAlkenone
8.63,4212,MD99-2275sstAlkenone
8.11,4217,MD99-2275sstAlkenone
8.46,4222,MD99-2275sstAlkenone
8.52,4226,MD99-2275sstAlkenone
8.45,4231,MD99-2275sstAlkenone
8.48,4236,MD99-2275sstAlkenone
7.55,4241,MD99-2275sstAlkenone
8.21,4245,MD99-2275sstAlkenone
8.77,4250,MD99-2275sstAlkenone
8.88,4255,MD99-2275sstAlkenone
9.12,4260,MD99-2275sstAlkenone
7.62,4265,MD99-2275sstAlkenone
8.39,4269,MD99-2275sstAlkenone
8.9,4274,MD99-2275sstAlkenone
8.69,4279,MD99-2275sstAlkenone
8.55,4284,MD99-2275sstAlkenone
7.73,4289,MD99-2275sstAlkenone
8.73,4293,MD99-2275sstAlkenone
8.53,4298,MD99-2275sstAlkenone
8.41,4303,MD99-2275sstAlkenone
7.14,4308,MD99-2275sstAlkenone
8.21,4313,MD99-2275sstAlkenone
8.6,4317,MD99-2275sstAlkenone
8.42,4322,MD99-2275sstAlkenone
8.28,4327,MD99-2275sstAlkenone
8.1,4332,MD99-2275sstAlkenone
8.23,4336,MD99-2275sstAlkenone
8.45,4341,MD99-2275sstAlkenone
8.43,4346,MD99-2275sstAlkenone
8.27,4351,MD99-2275sstAlkenone
9.1,4356,MD99-2275sstAlkenone
9.22,4360,MD99-2275sstAlkenone
8.64,4365,MD99-2275sstAlkenone
8.91,4370,MD99-2275sstAlkenone
8.47,4375,MD99-2275sstAlkenone
8.32,4380,MD99-2275sstAlkenone
8.48,4384,MD99-2275sstAlkenone
8.24,4389,MD99-2275sstAlkenone
8.44,4394,MD99-2275sstAlkenone
8.29,4399,MD99-2275sstAlkenone
8.53,4403,MD99-2275sstAlkenone
8.84,4408,MD99-2275sstAlkenone
8.41,4413,MD99-2275sstAlkenone
9.1,4418,MD99-2275sstAlkenone
9.22,4423,MD99-2275sstAlkenone
9.04,4427,MD99-2275sstAlkenone
9.16,4432,MD99-2275sstAlkenone
8.94,4437,MD99-2275sstAlkenone
9.03,4442,MD99-2275sstAlkenone
9.18,4447,MD99-2275sstAlkenone
9.1,4451,MD99-2275sstAlkenone
8.63,4456,MD99-2275sstAlkenone
9.3,4461,MD99-2275sstAlkenone
9.17,4466,MD99-2275sstAlkenone
9.09,4470,MD99-2275sstAlkenone
9.39,4475,MD99-2275sstAlkenone
9.15,4480,MD99-2275sstAlkenone
9.01,4485,MD99-2275sstAlkenone
9.22,4490,MD99-2275sstAlkenone
8,4494,MD99-2275sstAlkenone
9.07,4499,MD99-2275sstAlkenone
9.23,4504,MD99-2275sstAlkenone
8.82,4509,MD99-2275sstAlkenone
8.6,4514,MD99-2275sstAlkenone
8.39,4518,MD99-2275sstAlkenone
8.43,4523,MD99-2275sstAlkenone
8.96,4528,MD99-2275sstAlkenone
9.14,4533,MD99-2275sstAlkenone
8.85,4538,MD99-2275sstAlkenone
8.91,4542,MD99-2275sstAlkenone
8.87,4547,MD99-2275sstAlkenone
8.78,4552,MD99-2275sstAlkenone
8.79,4557,MD99-2275sstAlkenone
8.55,4561,MD99-2275sstAlkenone
9.12,4566,MD99-2275sstAlkenone
8.51,4571,MD99-2275sstAlkenone
9.14,4576,MD99-2275sstAlkenone
NA,4581,MD99-2275sstAlkenone
NA,4585,MD99-2275sstAlkenone
NA,4590,MD99-2275sstAlkenone
NA,4595,MD99-2275sstAlkenone
11.3,4600,MD99-2275sstAlkenone
9.59,4605,MD99-2275sstAlkenone
8.7,4609,MD99-2275sstAlkenone
8.88,4614,MD99-2275sstAlkenone
8.93,4619,MD99-2275sstAlkenone
7.66,4624,MD99-2275sstAlkenone
8.81,4628,MD99-2275sstAlkenone
8.93,4633,MD99-2275sstAlkenone
8.59,4638,MD99-2275sstAlkenone
9.19,4643,MD99-2275sstAlkenone
9.15,4648,MD99-2275sstAlkenone
9.16,4652,MD99-2275sstAlkenone
9.07,4657,MD99-2275sstAlkenone
10.06,4662,MD99-2275sstAlkenone
NA,4667,MD99-2275sstAlkenone
9.25,4672,MD99-2275sstAlkenone
9.16,4676,MD99-2275sstAlkenone
8.64,4681,MD99-2275sstAlkenone
8.89,4686,MD99-2275sstAlkenone
9.77,4691,MD99-2275sstAlkenone
9.3,4695,MD99-2275sstAlkenone
9.64,4700,MD99-2275sstAlkenone
9.16,4705,MD99-2275sstAlkenone
8.98,4710,MD99-2275sstAlkenone
8.98,4715,MD99-2275sstAlkenone
8.46,4719,MD99-2275sstAlkenone
8,4724,MD99-2275sstAlkenone
8.62,4729,MD99-2275sstAlkenone
8.6,4734,MD99-2275sstAlkenone
8.48,4739,MD99-2275sstAlkenone
8.78,4743,MD99-2275sstAlkenone
7.81,4748,MD99-2275sstAlkenone
8.25,4753,MD99-2275sstAlkenone
8.45,4758,MD99-2275sstAlkenone
8.63,4763,MD99-2275sstAlkenone
8.5,4767,MD99-2275sstAlkenone
8.16,4772,MD99-2275sstAlkenone
8.23,4777,MD99-2275sstAlkenone
8,4782,MD99-2275sstAlkenone
8.02,4786,MD99-2275sstAlkenone
8.33,4791,MD99-2275sstAlkenone
8.78,4796,MD99-2275sstAlkenone
8.62,4801,MD99-2275sstAlkenone
8.83,4806,MD99-2275sstAlkenone
8.82,4810,MD99-2275sstAlkenone
8.4,4815,MD99-2275sstAlkenone
8.84,4820,MD99-2275sstAlkenone
8.89,4825,MD99-2275sstAlkenone
8.83,4830,MD99-2275sstAlkenone
8.81,4834,MD99-2275sstAlkenone
8.29,4839,MD99-2275sstAlkenone
7.99,4844,MD99-2275sstAlkenone
8.03,4849,MD99-2275sstAlkenone
8.5,4853,MD99-2275sstAlkenone
8.33,4858,MD99-2275sstAlkenone
8.46,4863,MD99-2275sstAlkenone
8.38,4868,MD99-2275sstAlkenone
7.99,4873,MD99-2275sstAlkenone
8.09,4877,MD99-2275sstAlkenone
7.81,4882,MD99-2275sstAlkenone
8.5,4887,MD99-2275sstAlkenone
8.65,4892,MD99-2275sstAlkenone
8.28,4897,MD99-2275sstAlkenone
8.85,4901,MD99-2275sstAlkenone
8.99,4906,MD99-2275sstAlkenone
8.35,4911,MD99-2275sstAlkenone
7.91,4916,MD99-2275sstAlkenone
8.13,4920,MD99-2275sstAlkenone
8.4,4925,MD99-2275sstAlkenone
8.9,4930,MD99-2275sstAlkenone
8.38,4935,MD99-2275sstAlkenone
8.11,4940,MD99-2275sstAlkenone
7.39,4944,MD99-2275sstAlkenone
8.46,4949,MD99-2275sstAlkenone
8.2,4954,MD99-2275sstAlkenone
7.75,4959,MD99-2275sstAlkenone
8.32,4964,MD99-2275sstAlkenone
8.48,4968,MD99-2275sstAlkenone
9.02,4973,MD99-2275sstAlkenone
8.82,4978,MD99-2275sstAlkenone
8.53,4983,MD99-2275sstAlkenone
NA,4988,MD99-2275sstAlkenone
9.04,4992,MD99-2275sstAlkenone
9.16,4997,MD99-2275sstAlkenone
8.94,5002,MD99-2275sstAlkenone
8.92,5007,MD99-2275sstAlkenone
8.84,5011,MD99-2275sstAlkenone
8.84,5016,MD99-2275sstAlkenone
8.86,5021,MD99-2275sstAlkenone
8.38,5026,MD99-2275sstAlkenone
9.04,5031,MD99-2275sstAlkenone
8.8,5035,MD99-2275sstAlkenone
9.6,5040,MD99-2275sstAlkenone
9.06,5045,MD99-2275sstAlkenone
10.34,5050,MD99-2275sstAlkenone
10.13,5055,MD99-2275sstAlkenone
10.17,5059,MD99-2275sstAlkenone
10.17,5064,MD99-2275sstAlkenone
8.64,5069,MD99-2275sstAlkenone
9.32,5074,MD99-2275sstAlkenone
7.07,5078,MD99-2275sstAlkenone
8.36,5083,MD99-2275sstAlkenone
8.79,5088,MD99-2275sstAlkenone
8.41,5093,MD99-2275sstAlkenone
7.48,5098,MD99-2275sstAlkenone
8.51,5102,MD99-2275sstAlkenone
8.39,5107,MD99-2275sstAlkenone
8.56,5112,MD99-2275sstAlkenone
6.71,5117,MD99-2275sstAlkenone
8.01,5122,MD99-2275sstAlkenone
7.74,5126,MD99-2275sstAlkenone
7.95,5131,MD99-2275sstAlkenone
8.3,5136,MD99-2275sstAlkenone
8.66,5141,MD99-2275sstAlkenone
9.16,5145,MD99-2275sstAlkenone
7.88,5150,MD99-2275sstAlkenone
8.77,5155,MD99-2275sstAlkenone
7.79,5160,MD99-2275sstAlkenone
8.7,5165,MD99-2275sstAlkenone
9.06,5169,MD99-2275sstAlkenone
8.8,5174,MD99-2275sstAlkenone
8.69,5179,MD99-2275sstAlkenone
NA,5184,MD99-2275sstAlkenone
8.33,5189,MD99-2275sstAlkenone
8.25,5193,MD99-2275sstAlkenone
7.9,5198,MD99-2275sstAlkenone
8.43,5203,MD99-2275sstAlkenone
8.67,5208,MD99-2275sstAlkenone
NA,5213,MD99-2275sstAlkenone
NA,5217,MD99-2275sstAlkenone
NA,5222,MD99-2275sstAlkenone
NA,5227,MD99-2275sstAlkenone
8.8,5232,MD99-2275sstAlkenone
8.08,5236,MD99-2275sstAlkenone
NA,5241,MD99-2275sstAlkenone
8.72,5246,MD99-2275sstAlkenone
8.46,5251,MD99-2275sstAlkenone
7.75,5256,MD99-2275sstAlkenone
7.82,5260,MD99-2275sstAlkenone
7.6,5265,MD99-2275sstAlkenone
8.04,5270,MD99-2275sstAlkenone
7.8,5275,MD99-2275sstAlkenone
9.04,5280,MD99-2275sstAlkenone
7.74,5284,MD99-2275sstAlkenone
8.28,5289,MD99-2275sstAlkenone
7.98,5294,MD99-2275sstAlkenone
NA,5299,MD99-2275sstAlkenone
8.22,5303,MD99-2275sstAlkenone
9.21,5308,MD99-2275sstAlkenone
8.24,5313,MD99-2275sstAlkenone
7.61,5318,MD99-2275sstAlkenone
9.2,5323,MD99-2275sstAlkenone
8.71,5327,MD99-2275sstAlkenone
9.09,5332,MD99-2275sstAlkenone
9.22,5337,MD99-2275sstAlkenone
9.42,5342,MD99-2275sstAlkenone
9.26,5347,MD99-2275sstAlkenone
9.38,5351,MD99-2275sstAlkenone
9.21,5356,MD99-2275sstAlkenone
9.51,5361,MD99-2275sstAlkenone
9.16,5366,MD99-2275sstAlkenone
NA,5370,MD99-2275sstAlkenone
9.56,5375,MD99-2275sstAlkenone
9.1,5380,MD99-2275sstAlkenone
9.45,5385,MD99-2275sstAlkenone
10.02,5390,MD99-2275sstAlkenone
9.57,5394,MD99-2275sstAlkenone
9.19,5399,MD99-2275sstAlkenone
9.02,5404,MD99-2275sstAlkenone
9.21,5409,MD99-2275sstAlkenone
8.99,5414,MD99-2275sstAlkenone
9.59,5418,MD99-2275sstAlkenone
10,5423,MD99-2275sstAlkenone
10.1,5428,MD99-2275sstAlkenone
9.72,5433,MD99-2275sstAlkenone
NA,5438,MD99-2275sstAlkenone
NA,5442,MD99-2275sstAlkenone
NA,5447,MD99-2275sstAlkenone
NA,5452,MD99-2275sstAlkenone
NA,5457,MD99-2275sstAlkenone
NA,5461,MD99-2275sstAlkenone
9.73,5466,MD99-2275sstAlkenone
10.04,5471,MD99-2275sstAlkenone
9.45,5476,MD99-2275sstAlkenone
NA,5481,MD99-2275sstAlkenone
NA,5485,MD99-2275sstAlkenone
NA,5490,MD99-2275sstAlkenone
9.42,5495,MD99-2275sstAlkenone
NA,5500,MD99-2275sstAlkenone
9.09,5505,MD99-2275sstAlkenone
9.46,5509,MD99-2275sstAlkenone
9.62,5514,MD99-2275sstAlkenone
NA,5519,MD99-2275sstAlkenone
9,5524,MD99-2275sstAlkenone
9.37,5528,MD99-2275sstAlkenone
9.22,5533,MD99-2275sstAlkenone
9.05,5538,MD99-2275sstAlkenone
8.74,5543,MD99-2275sstAlkenone
8.58,5548,MD99-2275sstAlkenone
NA,5552,MD99-2275sstAlkenone
8.97,5557,MD99-2275sstAlkenone
8.66,5562,MD99-2275sstAlkenone
9.11,5567,MD99-2275sstAlkenone
9.4,5572,MD99-2275sstAlkenone
9.56,5576,MD99-2275sstAlkenone
9,5581,MD99-2275sstAlkenone
9.3,5586,MD99-2275sstAlkenone
9.96,5591,MD99-2275sstAlkenone
9.24,5595,MD99-2275sstAlkenone
9.29,5600,MD99-2275sstAlkenone
10.24,5605,MD99-2275sstAlkenone
9.81,5610,MD99-2275sstAlkenone
9.77,5615,MD99-2275sstAlkenone
NA,5619,MD99-2275sstAlkenone
9.86,5624,MD99-2275sstAlkenone
9.44,5629,MD99-2275sstAlkenone
9.75,5634,MD99-2275sstAlkenone
9.58,5639,MD99-2275sstAlkenone
9.71,5643,MD99-2275sstAlkenone
10.17,5648,MD99-2275sstAlkenone
10.21,5653,MD99-2275sstAlkenone
9.62,5658,MD99-2275sstAlkenone
10.11,5663,MD99-2275sstAlkenone
7.43,5667,MD99-2275sstAlkenone
9.82,5672,MD99-2275sstAlkenone
9.85,5677,MD99-2275sstAlkenone
9.72,5682,MD99-2275sstAlkenone
9.27,5686,MD99-2275sstAlkenone
8.96,5691,MD99-2275sstAlkenone
8.63,5696,MD99-2275sstAlkenone
9.38,5701,MD99-2275sstAlkenone
9.29,5706,MD99-2275sstAlkenone
9.41,5710,MD99-2275sstAlkenone
9.91,5715,MD99-2275sstAlkenone
9.07,5720,MD99-2275sstAlkenone
9.55,5725,MD99-2275sstAlkenone
9.42,5730,MD99-2275sstAlkenone
9.7,5734,MD99-2275sstAlkenone
9.39,5739,MD99-2275sstAlkenone
8.89,5744,MD99-2275sstAlkenone
9.38,5749,MD99-2275sstAlkenone
9.81,5753,MD99-2275sstAlkenone
8.63,5758,MD99-2275sstAlkenone
10.17,5763,MD99-2275sstAlkenone
8.33,5768,MD99-2275sstAlkenone
10.13,5773,MD99-2275sstAlkenone
9.16,5777,MD99-2275sstAlkenone
9.36,5782,MD99-2275sstAlkenone
8.97,5787,MD99-2275sstAlkenone
8.46,5792,MD99-2275sstAlkenone
8.65,5797,MD99-2275sstAlkenone
9.12,5801,MD99-2275sstAlkenone
9.75,5806,MD99-2275sstAlkenone
9.42,5811,MD99-2275sstAlkenone
8.79,5816,MD99-2275sstAlkenone
9.25,5820,MD99-2275sstAlkenone
9.14,5825,MD99-2275sstAlkenone
NA,5830,MD99-2275sstAlkenone
NA,5835,MD99-2275sstAlkenone
NA,5840,MD99-2275sstAlkenone
10.04,5844,MD99-2275sstAlkenone
9.33,5849,MD99-2275sstAlkenone
9.33,5854,MD99-2275sstAlkenone
8.97,5859,MD99-2275sstAlkenone
9.86,5864,MD99-2275sstAlkenone
11.1,5868,MD99-2275sstAlkenone
8.83,5873,MD99-2275sstAlkenone
12.9,5878,MD99-2275sstAlkenone
12.96,5883,MD99-2275sstAlkenone
9.03,5888,MD99-2275sstAlkenone
8.63,5892,MD99-2275sstAlkenone
9.79,5897,MD99-2275sstAlkenone
NA,5902,MD99-2275sstAlkenone
8.16,5907,MD99-2275sstAlkenone
8.39,5911,MD99-2275sstAlkenone
8.05,5916,MD99-2275sstAlkenone
9.1,5921,MD99-2275sstAlkenone
9.37,5926,MD99-2275sstAlkenone
9.43,5931,MD99-2275sstAlkenone
9.49,5935,MD99-2275sstAlkenone
9.2,5940,MD99-2275sstAlkenone
9.4,5945,MD99-2275sstAlkenone
8.66,5950,MD99-2275sstAlkenone
8.95,5955,MD99-2275sstAlkenone
8.8,5959,MD99-2275sstAlkenone
9.23,5964,MD99-2275sstAlkenone
8.92,5969,MD99-2275sstAlkenone
8.86,5974,MD99-2275sstAlkenone
8.31,5978,MD99-2275sstAlkenone
8.69,5983,MD99-2275sstAlkenone
9.44,5988,MD99-2275sstAlkenone
9.23,5993,MD99-2275sstAlkenone
8.99,5998,MD99-2275sstAlkenone
9.08,6002,MD99-2275sstAlkenone
8.79,6007,MD99-2275sstAlkenone
9.27,6012,MD99-2275sstAlkenone
9.32,6017,MD99-2275sstAlkenone
9.14,6022,MD99-2275sstAlkenone
9.66,6026,MD99-2275sstAlkenone
9.99,6031,MD99-2275sstAlkenone
9.74,6036,MD99-2275sstAlkenone
9.48,6041,MD99-2275sstAlkenone
9.52,6045,MD99-2275sstAlkenone
9.13,6050,MD99-2275sstAlkenone
9.63,6055,MD99-2275sstAlkenone
9.48,6060,MD99-2275sstAlkenone
9.9,6065,MD99-2275sstAlkenone
9.6,6069,MD99-2275sstAlkenone
9.76,6074,MD99-2275sstAlkenone
9.62,6079,MD99-2275sstAlkenone
9.17,6084,MD99-2275sstAlkenone
9.53,6089,MD99-2275sstAlkenone
9.62,6093,MD99-2275sstAlkenone
10.13,6098,MD99-2275sstAlkenone
9.39,6103,MD99-2275sstAlkenone
9.54,6108,MD99-2275sstAlkenone
9.73,6113,MD99-2275sstAlkenone
9.57,6117,MD99-2275sstAlkenone
9.76,6122,MD99-2275sstAlkenone
8.63,6127,MD99-2275sstAlkenone
9.16,6132,MD99-2275sstAlkenone
9.78,6136,MD99-2275sstAlkenone
9.17,6141,MD99-2275sstAlkenone
8.87,6146,MD99-2275sstAlkenone
8.91,6151,MD99-2275sstAlkenone
9.32,6156,MD99-2275sstAlkenone
9.2,6160,MD99-2275sstAlkenone
9.73,6165,MD99-2275sstAlkenone
8.71,6170,MD99-2275sstAlkenone
9.31,6175,MD99-2275sstAlkenone
8.8,6180,MD99-2275sstAlkenone
9.96,6184,MD99-2275sstAlkenone
9.07,6189,MD99-2275sstAlkenone
8.94,6194,MD99-2275sstAlkenone
8.46,6199,MD99-2275sstAlkenone
9.38,6203,MD99-2275sstAlkenone
9.19,6208,MD99-2275sstAlkenone
7.99,6213,MD99-2275sstAlkenone
8.78,6218,MD99-2275sstAlkenone
9.42,6223,MD99-2275sstAlkenone
9.09,6227,MD99-2275sstAlkenone
9.14,6232,MD99-2275sstAlkenone
9.74,6237,MD99-2275sstAlkenone
9.07,6242,MD99-2275sstAlkenone
8.89,6247,MD99-2275sstAlkenone
8.96,6251,MD99-2275sstAlkenone
8.92,6256,MD99-2275sstAlkenone
8.94,6261,MD99-2275sstAlkenone
9.05,6266,MD99-2275sstAlkenone
10.02,6270,MD99-2275sstAlkenone
8.85,6275,MD99-2275sstAlkenone
8.94,6280,MD99-2275sstAlkenone
9.1,6285,MD99-2275sstAlkenone
8.81,6290,MD99-2275sstAlkenone
9.88,6294,MD99-2275sstAlkenone
9.88,6299,MD99-2275sstAlkenone
10.03,6304,MD99-2275sstAlkenone
8.78,6309,MD99-2275sstAlkenone
9.28,6314,MD99-2275sstAlkenone
9.09,6318,MD99-2275sstAlkenone
9.03,6323,MD99-2275sstAlkenone
8.88,6328,MD99-2275sstAlkenone
9.26,6333,MD99-2275sstAlkenone
8.86,6338,MD99-2275sstAlkenone
9.11,6342,MD99-2275sstAlkenone
9.21,6347,MD99-2275sstAlkenone
9.18,6352,MD99-2275sstAlkenone
8.62,6357,MD99-2275sstAlkenone
8.02,6361,MD99-2275sstAlkenone
NA,6366,MD99-2275sstAlkenone
8.05,6371,MD99-2275sstAlkenone
9.16,6376,MD99-2275sstAlkenone
9.88,6381,MD99-2275sstAlkenone
9.3,6385,MD99-2275sstAlkenone
9.55,6390,MD99-2275sstAlkenone
9.05,6395,MD99-2275sstAlkenone
9.48,6400,MD99-2275sstAlkenone
9.39,6405,MD99-2275sstAlkenone
9.44,6409,MD99-2275sstAlkenone
9.15,6414,MD99-2275sstAlkenone
8.82,6419,MD99-2275sstAlkenone
8.62,6424,MD99-2275sstAlkenone
9.27,6428,MD99-2275sstAlkenone
8.87,6433,MD99-2275sstAlkenone
8.97,6438,MD99-2275sstAlkenone
9.02,6443,MD99-2275sstAlkenone
8.83,6448,MD99-2275sstAlkenone
8.8,6452,MD99-2275sstAlkenone
9.36,6457,MD99-2275sstAlkenone
8.97,6462,MD99-2275sstAlkenone
8.67,6467,MD99-2275sstAlkenone
8.66,6472,MD99-2275sstAlkenone
9.47,6476,MD99-2275sstAlkenone
9.26,6481,MD99-2275sstAlkenone
NA,6486,MD99-2275sstAlkenone
7.98,6491,MD99-2275sstAlkenone
8.39,6495,MD99-2275sstAlkenone
9.05,6500,MD99-2275sstAlkenone
9.45,6505,MD99-2275sstAlkenone
9.11,6510,MD99-2275sstAlkenone
9.76,6515,MD99-2275sstAlkenone
9.59,6519,MD99-2275sstAlkenone
9.9,6524,MD99-2275sstAlkenone
9.59,6529,MD99-2275sstAlkenone
9.14,6534,MD99-2275sstAlkenone
9.66,6539,MD99-2275sstAlkenone
9.75,6543,MD99-2275sstAlkenone
9.33,6548,MD99-2275sstAlkenone
9.88,6553,MD99-2275sstAlkenone
9.85,6558,MD99-2275sstAlkenone
9.41,6563,MD99-2275sstAlkenone
9.67,6567,MD99-2275sstAlkenone
10.22,6572,MD99-2275sstAlkenone
9.76,6577,MD99-2275sstAlkenone
9.56,6582,MD99-2275sstAlkenone
10.46,6586,MD99-2275sstAlkenone
9.04,6591,MD99-2275sstAlkenone
9.42,6596,MD99-2275sstAlkenone
8.81,6601,MD99-2275sstAlkenone
NA,6606,MD99-2275sstAlkenone
8.94,6610,MD99-2275sstAlkenone
9.13,6615,MD99-2275sstAlkenone
10.78,6620,MD99-2275sstAlkenone
10.85,6625,MD99-2275sstAlkenone
9.12,6630,MD99-2275sstAlkenone
9.02,6634,MD99-2275sstAlkenone
9.17,6639,MD99-2275sstAlkenone
9.13,6644,MD99-2275sstAlkenone
8.72,6649,MD99-2275sstAlkenone
8.85,6653,MD99-2275sstAlkenone
8.78,6658,MD99-2275sstAlkenone
8.7,6663,MD99-2275sstAlkenone
9.51,6668,MD99-2275sstAlkenone
7.78,6673,MD99-2275sstAlkenone
8.86,6677,MD99-2275sstAlkenone
9.16,6682,MD99-2275sstAlkenone
8.95,6687,MD99-2275sstAlkenone
9.05,6692,MD99-2275sstAlkenone
9.19,6697,MD99-2275sstAlkenone
9.27,6701,MD99-2275sstAlkenone
10.03,6706,MD99-2275sstAlkenone
9.61,6711,MD99-2275sstAlkenone
9.52,6716,MD99-2275sstAlkenone
8.69,6720,MD99-2275sstAlkenone
9.2,6725,MD99-2275sstAlkenone
8.73,6730,MD99-2275sstAlkenone
10.42,6735,MD99-2275sstAlkenone
10.37,6740,MD99-2275sstAlkenone
9.59,6744,MD99-2275sstAlkenone
9.99,6749,MD99-2275sstAlkenone
9.98,6754,MD99-2275sstAlkenone
9.87,6759,MD99-2275sstAlkenone
9.23,6764,MD99-2275sstAlkenone
9.25,6768,MD99-2275sstAlkenone
10.52,6773,MD99-2275sstAlkenone
9.1,6778,MD99-2275sstAlkenone
8.61,6783,MD99-2275sstAlkenone
10.19,6788,MD99-2275sstAlkenone
11.04,6792,MD99-2275sstAlkenone
9.84,6797,MD99-2275sstAlkenone
11.42,6802,MD99-2275sstAlkenone
9.8,6807,MD99-2275sstAlkenone
9.59,6811,MD99-2275sstAlkenone
10.98,6816,MD99-2275sstAlkenone
11.73,6821,MD99-2275sstAlkenone
9.64,6826,MD99-2275sstAlkenone
7.53,6831,MD99-2275sstAlkenone
8.73,6835,MD99-2275sstAlkenone
8.55,6840,MD99-2275sstAlkenone
8.73,6845,MD99-2275sstAlkenone
8.95,6850,MD99-2275sstAlkenone
8.97,6855,MD99-2275sstAlkenone
9.41,6859,MD99-2275sstAlkenone
7.68,6864,MD99-2275sstAlkenone
9.11,6869,MD99-2275sstAlkenone
9.05,6874,MD99-2275sstAlkenone
8.04,6878,MD99-2275sstAlkenone
9.34,6883,MD99-2275sstAlkenone
9.67,6878,MD99-2275sstAlkenone
9.2,6883,MD99-2275sstAlkenone
8.94,6888,MD99-2275sstAlkenone
9.31,6893,MD99-2275sstAlkenone
9.45,6898,MD99-2275sstAlkenone
9.55,6902,MD99-2275sstAlkenone
10.13,6907,MD99-2275sstAlkenone
9.06,6912,MD99-2275sstAlkenone
9.25,6917,MD99-2275sstAlkenone
8.97,6922,MD99-2275sstAlkenone
9.66,6926,MD99-2275sstAlkenone
9.6,6931,MD99-2275sstAlkenone
10.32,6936,MD99-2275sstAlkenone
10.15,6941,MD99-2275sstAlkenone
9.68,6945,MD99-2275sstAlkenone
9.33,6950,MD99-2275sstAlkenone
9.79,6955,MD99-2275sstAlkenone
9.51,6960,MD99-2275sstAlkenone
9.37,6965,MD99-2275sstAlkenone
9.84,6969,MD99-2275sstAlkenone
9.67,6974,MD99-2275sstAlkenone
9.91,6979,MD99-2275sstAlkenone
9.9,6984,MD99-2275sstAlkenone
9.68,6989,MD99-2275sstAlkenone
8.97,6993,MD99-2275sstAlkenone
9.66,6998,MD99-2275sstAlkenone
9.76,7003,MD99-2275sstAlkenone
9.64,7008,MD99-2275sstAlkenone
10.18,7013,MD99-2275sstAlkenone
9.53,7017,MD99-2275sstAlkenone
9.58,7022,MD99-2275sstAlkenone
